,ID,Count
1255,,300.28601164758
1256,,345.7980784844261
1257,,446.84667231784385
1258,,634.2481031616901
1259,,703.1471846655917
1260,,710.5968342462205
1261,,628.4675007548636
1262,,671.9848526766783
1263,,663.49713717088
1264,,646.5624146269374
1265,,661.6245476588093
1266,,677.9079347202925
1267,,719.3288005579409
1268,,691.2501349937947
1269,,645.2088580774507
1270,,647.5495949675391
1271,,632.2432111297453
1272,,566.4802224913798
1273,,452.08085427286915
1274,,382.59964700041564
1275,,316.1284195851722
1276,,266.0862461062724
1277,,238.19108161018866
1278,,256.12009206400523
1279,,297.03165774862555
1280,,342.05048691733225
1281,,442.003965185688
1282,,627.3744303718597
1283,,695.5268171053444
1284,,702.8957310032636
1285,,621.6564753253873
1286,,664.7022073301705
1287,,656.30647756123
1288,,639.5552853124091
1289,,654.4541822644853
1290,,670.5610978883515
1291,,711.5330645065617
1292,,683.7587018776563
1293,,638.2163979511744
1294,,640.5317670721053
1295,,625.3912663856714
1296,,581.8601985316757
1297,,464.3548797920902
1298,,392.98725308137034
1299,,324.7113273828942
1300,,273.310505537199
1301,,244.65798545383092
1302,,263.0737697441518
1303,,305.0960871814691
1304,,351.337180581982
1305,,454.00440249023154
1306,,644.4076882409114
1307,,714.4104168458916
1308,,721.9793972504481
1309,,638.5344903313651
1310,,682.7489168475981
1311,,674.1252424522431
1312,,656.9192542101919
1313,,672.2226572139391
1314,,688.7668766774498
1315,,730.8512349377556
1316,,702.3227965003633
1317,,655.5440159672867
1318,,657.9222475151664
1319,,642.3706812194669
1320,,565.7903807138081
1321,,451.5303244436967
1322,,382.13372919762935
1323,,315.7434483500804
1324,,265.762214654311
1325,,237.90102001118515
1326,,255.8081970806213
1327,,296.6699419487778
1328,,341.63394860487966
1329,,441.46570667474396
1330,,626.6104335453732
1331,,694.6798264482821
1332,,702.0397667148892
1333,,620.8994416445089
1334,,663.8927539122844
1335,,655.5072481986912
1336,,638.7764550243278
1337,,653.6572085688334
1338,,669.7445096980289
1339,,710.6665819454203
1340,,682.9260420607628
1341,,637.4391981179625
1342,,639.7517476552846
1343,,624.6296845938414
1344,,553.1013621125053
1345,,441.4038237444625
1346,,373.5635905680958
1347,,308.6622489767382
1348,,259.8019477423541
1349,,232.5655979695761
1350,,250.07116958463138
1351,,290.0165053755258
1352,,333.9721012556639
1353,,431.56492582943196
1354,,612.5573995630766
1355,,679.1001956517473
1356,,686.2950740471547
1357,,606.9744884584438
1358,,649.00358684473
1359,,640.8061434270119
1360,,624.4505728669607
1361,,638.9975947593138
1362,,654.7241049132091
1363,,694.728415117181
1364,,667.6100141705565
1365,,623.1433067104172
1366,,625.4039925450397
1367,,610.6210730003786
1368,,437.94433332968845
1369,,349.5024900691225
1370,,295.78675598038365
1371,,244.3980292072828
1372,,205.7105597556571
1373,,184.14488326190218
1374,,198.00575292461525
1375,,229.63437409770037
1376,,264.4383096011546
1377,,341.71207427329136
1378,,485.0214813306711
1379,,537.7099078419378
1380,,543.4067953170113
1381,,480.6009456942754
1382,,513.8794850978468
1383,,507.38876904018105
1384,,494.43846745750045
1385,,505.9567645382499
1386,,518.4089775985195
1387,,550.0842945705809
1388,,528.6120096747776
1389,,493.403377246865
1390,,495.19338287427877
1391,,483.48830259762565
1392,,432.3405570701683
1393,,345.03038343949254
1394,,292.0019763294147
1395,,241.27080099649032
1396,,203.07836232013608
1397,,181.7886323720012
1398,,195.47214339243737
1399,,226.69605624311185
1400,,261.0546532579292
1401,,337.3396509681529
1402,,478.8153230233503
1403,,530.829567609735
1404,,536.4535597865793
1405,,474.4513509517009
1406,,507.30407027982255
1407,,500.89640706194285
1408,,488.1118128238714
1409,,499.4827259683098
1410,,511.7756050433785
1411,,543.0456161905847
1412,,521.8480828355123
1413,,487.08996725075565
1414,,488.8570686177968
1415,,477.3017622872327
1416,,581.3282123604217
1417,,463.93032699534103
1418,,392.6279506498827
1419,,324.4144486201723
1420,,273.06062178544715
1421,,244.4342982772949
1422,,262.83324528848925
1423,,304.8171423426679
1424,,351.0159581955933
1425,,453.5893129817505
1426,,643.818515825168
1427,,713.7572419710322
1428,,721.319302168783
1429,,637.9506876935801
1430,,682.1246896137746
1431,,673.5088997163373
1432,,656.3186426547838
1433,,671.6080539835691
1434,,688.1371473119859
1435,,730.1830284661464
1436,,701.6806731579568
1437,,654.9446617718583
1438,,657.3207189378182
1439,,641.7833712091069
1440,,575.1217129088488
1441,,458.9772157255934
1442,,388.43609292034614
1443,,320.95086633630564
1444,,270.14531411015605
1445,,241.82461702332012
1446,,260.02712929746497
1447,,301.5627889729972
1448,,347.2683672380026
1449,,448.7466066372059
1450,,636.9448441532624
1451,,706.1368756501508
1452,,713.6182001783228
1453,,631.1396633718396
1454,,674.8420454517063
1455,,666.3182412761663
1456,,649.3115144798853
1457,,664.4376897554235
1458,,680.7903116749244
1459,,722.3872936826551
1460,,694.1892412602148
1461,,647.952202782826
1462,,650.3028921837544
1463,,634.931427579424
1464,,590.5016880320004
1465,,471.2512405128853
1466,,398.8236983818633
1467,,329.5337736222085
1468,,277.369573110283
1469,,248.29152048132568
1470,,266.9808065629473
1471,,309.62721792493977
1472,,356.5550603488649
1473,,460.74704322613496
1474,,653.9781010065806
1475,,725.0204742646247
1476,,732.7018652875033
1477,,648.0176773713415
1478,,692.8887538929661
1479,,684.1370051046044
1480,,666.6754823422137
1481,,682.2061636453013
1482,,698.9960893783692
1483,,741.705462961861
1484,,712.7533347759011
1485,,665.2798197656516
1486,,667.6933715897801
1487,,651.9108414006969
1488,,574.4318710474407
1489,,458.4266858295151
1490,,387.97017506093687
1491,,320.5658950544283
1492,,269.82128261881513
1493,,241.53455538906547
1494,,259.7152342761765
1495,,301.2010731291902
1496,,346.8518288749282
1497,,448.2083480608474
1498,,636.1808472339274
1499,,705.289884890154
1500,,712.7622357859234
1501,,630.3826295989589
1502,,674.0325919354475
1503,,665.5190118164971
1504,,648.5326840971529
1505,,663.6407159629157
1506,,679.973723385362
1507,,721.5208110162101
1508,,693.3565813421283
1509,,647.1750028551613
1510,,649.522872672138
1511,,634.1698456950389
1512,,561.7428516890042
1513,,448.3001845260486
1514,,379.40003592003666
1515,,313.48469525856217
1516,,263.86101535121855
1517,,236.19913302910024
1518,,253.97820643786721
1519,,294.54763615893813
1520,,339.1899810685421
1521,,438.3075666247713
1522,,622.1278124131085
1523,,689.7102531640071
1524,,697.0175421787278
1525,,616.457675582014
1526,,659.14342397948
1527,,650.8179061676262
1528,,634.206801084983
1529,,648.98110127868
1530,,664.9533177042983
1531,,705.5826432369656
1532,,678.0405525380388
1533,,632.8791105946027
1534,,635.1751167057853
1535,,620.1612332657045
1536,,446.5858235941113
1537,,356.3988513997078
1538,,301.623201796947
1539,,249.22047587300762
1540,,209.76962768765208
1541,,187.77841861068143
1542,,201.9127900888789
1543,,234.1655052418228
1544,,269.656189829413
1545,,348.45471560539283
1546,,494.59189494257566
1547,,548.3199661988335
1548,,554.1292643021691
1549,,490.0841335727745
1550,,524.0193230397996
1551,,517.4005325778027
1552,,504.1946964521878
1553,,515.9402718523739
1554,,528.6381912039267
1555,,560.9385235544391
1556,,539.0425488726046
1557,,503.13918190608933
1558,,504.964507812875
1559,,493.028463622416
1560,,440.9820467095516
1561,,351.92674427126366
1562,,297.83842172382754
1563,,246.09324731340732
1564,,207.13742995853846
1565,,185.42216745796662
1566,,199.37918027410478
1567,,231.22718705949734
1568,,266.272533108778
1569,,344.08229181255865
1570,,488.38573594302625
1571,,541.4396251992047
1572,,547.17602799618
1573,,483.9345381442805
1574,,517.4439074883603
1575,,510.908169875413
1576,,497.86804111289007
1577,,509.4662325603262
1578,,522.0048179089059
1579,,553.8998443893558
1580,,532.2786212788978
1581,,496.8257712057887
1582,,498.6281928496471
1583,,486.8419226219826
1584,,589.9697025677094
1585,,470.82668828032945
1586,,398.4643964278571
1587,,329.23689525401244
1588,,277.1196896906047
1589,,248.0678336020502
1590,,266.74028242692066
1591,,309.3482734568318
1592,,356.23383838935257
1593,,460.33195426927136
1594,,653.3889293737955
1595,,724.367300257777
1596,,732.0417710830466
1597,,647.4338755093789
1598,,692.2645274886856
1599,,683.5206631877638
1600,,666.0748715849655
1601,,681.5915612316849
1602,,698.3663608497602
1603,,741.0372573782395
1604,,712.1112122868199
1605,,664.6804663667122
1606,,667.0918438118105
1607,,651.3235321708203
1608,,583.7632026001454
1609,,465.873576598794
1610,,394.2725383498211
1611,,325.7733126821932
1612,,274.20438177294307
1613,,245.45815213111385
1614,,263.9341662026037
1615,,306.0939198166032
1616,,352.48624712019756
1617,,455.4892475221177
1618,,646.515257130432
1619,,716.7469333033598
1620,,724.3406684523383
1621,,640.6228506213888
1622,,684.9818827211585
1623,,676.3300041497815
1624,,659.067742827514
1625,,674.4211964074152
1626,,691.0195246019032
1627,,733.2415219466324
1628,,704.6197797662611
1629,,657.6880067963464
1630,,660.0740164743041
1631,,644.471587971486
1632,,599.1431781921211
1633,,478.14760176023213
1634,,404.6601441279813
1635,,334.35622022972683
1636,,281.4286409932854
1637,,251.9250557862485
1638,,270.8878436800534
1639,,314.1583490143719
1640,,361.77294051414395
1641,,467.4896844768532
1642,,663.5485145029711
1643,,735.6305324934578
1644,,743.4243341432418
1645,,657.5008651353794
1646,,703.028591712532
1647,,694.1487685213849
1648,,676.4317112191442
1649,,692.1896708389254
1650,,709.2253028603104
1651,,752.5596918147095
1652,,723.1838738478323
1653,,675.0156243073657
1654,,677.4644964104399
1655,,661.4510023103384
1656,,583.0733607815931
1657,,465.32304673691704
1658,,393.80662051935667
1659,,325.38834142423195
1660,,273.88035030173234
1661,,245.16809051487905
1662,,263.6222712006915
1663,,305.7322039952675
1664,,352.06970878300024
1665,,454.9509889791981
1666,,645.7512602585598
1667,,715.8999425959815
1668,,723.4847041131151
1669,,639.8658168955384
1670,,684.1724292551864
1671,,675.530774739764
1672,,658.2889124931659
1673,,673.6242226644189
1674,,690.2029363630708
1675,,732.3750393340171
1676,,703.787119899903
1677,,656.9108069169646
1678,,659.2939970111458
1679,,643.7100061344136
1680,,570.3843418101869
1681,,455.19654574232095
1682,,385.2364816398559
1683,,318.30714184435084
1684,,267.9200832159311
1685,,239.83266831765053
1686,,257.8852435373684
1687,,299.0787672279532
1688,,344.40786121030976
1689,,445.0502078451077
1690,,631.6982258663752
1691,,700.320311345032
1692,,707.7400109861513
1693,,625.9408633033211
1694,,669.2832617533563
1695,,660.8296695392943
1696,,643.9630299179524
1697,,658.9646084273188
1698,,675.1825311401474
1699,,716.4368720409057
1700,,688.4710915629707
1701,,642.6149150924477
1702,,644.9462414824169
1703,,629.7013941323585
1704,,455.2273133636427
1705,,363.295212335344
1706,,307.4596472792617
1707,,254.04292226255475
1708,,213.82869538718748
1709,,191.41195375137102
1710,,205.81982702938961
1711,,238.69663612645095
1712,,274.8740697588475
1713,,355.19735655134843
1714,,504.1623080063901
1715,,558.9300239480995
1716,,564.8517326732593
1717,,499.5673209081789
1718,,534.159160401052
1719,,527.4122955420585
1720,,513.9509248881435
1721,,525.9237785947504
1722,,538.8674042235147
1723,,571.7927519166842
1724,,549.4730874730828
1725,,512.8749860077519
1726,,514.7356321918868
1727,,502.56862410084875
1728,,449.6235367985895
1729,,358.82310546188273
1730,,303.6748674219363
1731,,250.91569388125737
1732,,211.19649780815195
1733,,189.05570273300089
1734,,203.2862173590725
1735,,235.75831811165742
1736,,271.4904132311361
1737,,350.8249330078136
1738,,497.95614936069273
1739,,552.049683340762
1740,,557.898496763718
1741,,493.41772583031184
1742,,527.5837452245183
1743,,520.9199332098392
1744,,507.62426990956817
1745,,519.4497396718282
1746,,532.2340313067042
1747,,564.7540731529201
1748,,542.70916026503
1749,,506.5615756674184
1750,,508.3993175899319
1751,,496.3820834531489
1752,,598.6111923664471
1753,,477.7230492392738
1754,,404.3008419298976
1755,,334.05934165985843
1756,,281.1787574038588
1757,,251.70136875502033
1758,,270.6473193806363
1759,,313.8794043567742
1760,,361.45171833642235
1761,,467.0745952380157
1762,,662.959342469956
1763,,734.9773580429027
1764,,742.7642394903766
1765,,656.9170628768344
1766,,702.4043648842085
1767,,693.5324261858573
1768,,675.8311000538952
1769,,691.5750680078035
1770,,708.5955739039207
1771,,751.8914857771694
1772,,722.5417509225512
1773,,674.4162705012795
1774,,676.8629682238465
1775,,660.8636926814968
1776,,592.4046926626465
1777,,472.7699377682354
1778,,400.10898403000704
1779,,330.59575923523425
1780,,278.2634496100918
1781,,249.09168739499003
1782,,267.84120327557355
1783,,310.6250508548489
1784,,357.70412722653225
1785,,462.23188869666706
1786,,656.0856705187092
1787,,727.3569914123353
1788,,735.0631371869491
1789,,650.1060382782988
1790,,695.1217204261786
1791,,686.3417674534631
1792,,668.8239715942323
1793,,684.4047034882594
1794,,701.2487379682891
1795,,744.0957506768649
1796,,715.0503187203627
1797,,667.4238112280789
1798,,669.8451411845832
1799,,654.011748773356
1800,,607.7846680149697
1801,,485.04396273841826
1802,,410.4965896463063
1803,,339.17866664902806
1804,,285.48770871786485
1805,,255.55859094935667
1806,,274.7948806446701
1807,,318.68947992695666
1808,,366.99082047577235
1809,,474.2323254644104
1810,,673.1189276258342
1811,,746.2405903081869
1812,,754.1468025804888
1813,,666.9840525292941
1814,,713.1684291363463
1815,,704.1605315474123
1816,,686.187939715295
1817,,702.1731776428992
1818,,719.4545159430119
1819,,763.4139202439242
1820,,733.6144125126661
1821,,684.7514284690973
1822,,687.2356208497384
1823,,670.9911628476332
1824,,591.7148508221876
1825,,472.2194078888756
1826,,399.6430661847467
1827,,330.21078796504776
1828,,277.939418128591
1829,,248.80162576954396
1830,,267.52930826375666
1831,,310.26333502202647
1832,,357.28758887610724
1833,,461.6936301366543
1834,,655.3216736225753
1835,,726.5100006780597
1836,,734.2071728205436
1837,,649.3490045284078
1838,,694.3122669345014
1839,,685.5425380180649
1840,,668.0451412351513
1841,,683.6077297199541
1842,,700.4321497035248
1843,,743.2292680367334
1844,,714.2176588275624
1845,,666.646611324016
1846,,669.0651216966544
1847,,653.2501669120985
1848,,579.0258316529402
1849,,462.09290673639185
1850,,391.0729271716244
1851,,323.12958827475995
1852,,271.97915094986007
1853,,243.46620348912808
1854,,261.79228051098454
1855,,303.60989815097486
1856,,349.6257411839568
1857,,451.7928488481957
1858,,641.2686390112825
1859,,710.9303691842
1860,,718.4624794480962
1861,,635.4240507190792
1862,,679.4230992005264
1863,,670.8414325883825
1864,,653.7192584365755
1865,,668.9481152542884
1866,,685.4117442464104
1867,,727.2911004951216
1868,,698.9016302518299
1869,,652.3507192766044
1870,,654.717365944222
1871,,639.2415546916278
1872,,463.8688033861524
1873,,370.19157347287
1874,,313.2960929324374
1875,,258.8653687932782
1876,,217.88776320555144
1877,,195.04548899843178
1878,,209.7268640842782
1879,,243.22776714372722
1880,,280.09194984103465
1881,,361.9399976946939
1882,,513.732721350377
1883,,569.5400820079733
1884,,575.5742013582483
1885,,509.050508521202
1886,,544.2989980591465
1887,,537.424058799407
1888,,523.7071536097114
1889,,535.9072856293925
1890,,549.0966175425613
1891,,582.646980596685
1892,,559.9036263789136
1893,,522.6107903944285
1894,,524.5067568569466
1895,,512.1087848585682
1896,,458.2650266577745
1897,,365.71946646906713
1898,,309.5113129648028
1899,,255.73814032083632
1900,,215.2555655497993
1901,,192.68923791138758
1902,,207.19325434011787
1903,,240.2894490432951
1904,,276.70829321470495
1905,,357.5675740237227
1906,,507.5265625237982
1907,,562.659741200105
1908,,568.6209652460516
1909,,502.9009132641022
1910,,537.7235826909692
1911,,530.9316962779648
1912,,517.3804984467426
1913,,529.4332465177814
1914,,542.463244432418
1915,,575.6083016277754
1916,,553.139698973723
1917,,516.2973798700878
1918,,518.1704420703169
1919,,505.9222440305589
1920,,607.2526823740272
1921,,484.6194103648852
1922,,410.13728757298986
1923,,338.88178818225026
1924,,285.23782521521
1925,,255.33490399580347
1926,,274.55435642877484
1927,,318.4105353662221
1928,,366.66959840959476
1929,,473.8172363697121
1930,,672.5297557974083
1931,,745.5874160844457
1932,,753.4867081568406
1933,,666.4002504734738
1934,,712.5442025247846
1935,,703.5441894259087
1936,,685.5873287586074
1937,,701.5585750251973
1938,,718.8247872052946
1939,,762.7457144384176
1940,,732.9722898103612
1941,,684.1520748711359
1942,,686.6340928720249
1943,,670.4038534227341
1944,,601.0461825353967
1945,,479.6662987862454
1946,,405.9454295820354
1947,,335.4182056823833
1948,,282.3225173581109
1949,,252.72522257908054
1950,,271.748240262752
1951,,315.15618179359933
1952,,362.922007218292
1953,,468.97452972316046
1954,,665.6560836968379
1955,,737.9670492883337
1956,,745.7856056861144
1957,,659.5892257269755
1958,,705.2615579085468
1959,,696.3535305373048
1960,,678.5802001467216
1961,,694.3882103498845
1962,,711.4779511100604
1963,,754.9499791687588
1964,,725.480857445429
1965,,677.1596154460311
1966,,679.6162656803065
1967,,663.5519093657416
1968,,616.426158010225
1969,,491.9403238541937
1970,,416.3330352810744
1971,,344.00111316454195
1972,,289.5467765234269
1973,,259.19212618495754
1974,,278.70191768723635
1975,,323.22061092994215
1976,,372.2087005415027
1977,,480.9749665864901
1978,,682.6893409396366
1979,,756.8506483345975
1980,,764.8692712316599
1981,,676.4672401124083
1982,,723.3082667624606
1983,,714.1722947731847
1984,,695.9441684060926
1985,,712.1566846460541
1986,,729.6837292297964
1987,,774.2681488896917
1988,,744.0449513855998
1989,,694.4872328250681
1990,,697.006745483981
1991,,680.5313235752637
1992,,600.3563407061359
1993,,479.1157689158225
1994,,405.4795117443384
1995,,335.0332344184461
1996,,281.9984858818701
1997,,252.43516095834303
1998,,271.43634525599816
1999,,314.79446596664866
2000,,362.5054688746287
2001,,468.43627117188544
2002,,664.8920868131061
2003,,737.1200585678074
2004,,744.929641333604
2005,,658.8321919893735
2006,,704.4521044300094
2007,,695.5543011148807
2008,,677.8013698002836
2009,,693.5912365945164
2010,,710.661362858552
2011,,754.083496542693
2012,,724.6481975661455
2013,,676.3824155545848
2014,,678.83624620504
2015,,662.7903275168471
2016,,587.6673216380207
2017,,468.98926784404745
2018,,396.9093727995206
2019,,327.95203478459575
2020,,276.03821875064284
2021,,247.09973872045072
2022,,265.6993175489505
2023,,308.1410291486253
2024,,354.84362124354357
2025,,458.53548996233644
2026,,650.8390523138166
2027,,721.5404271981181
2028,,729.1849480866424
2029,,644.9072382910276
2030,,689.5629368147019
2031,,680.8531958023668
2032,,663.4754871158858
2033,,678.9316222456885
2034,,695.640957521151
2035,,738.1453291281091
2036,,709.3321691124825
2037,,662.0865236211121
2038,,664.4884905669599
2039,,648.7817154080257
2040,,472.5102932793454
2041,,377.0879345071945
2042,,319.1325384982728
2043,,263.68781525183556
2044,,221.9468309631729
2045,,198.67902419111795
2046,,213.63390108069945
2047,,247.75889809319682
2048,,285.3098298451381
2049,,368.6826387371382
2050,,523.3031345511461
2051,,580.1501399090714
2052,,586.2966698827793
2053,,518.5336959923128
2054,,554.438835565502
2055,,547.4358219069333
2056,,533.4633821852808
2057,,545.890792514635
2058,,559.3258307085315
2059,,593.5012091142562
2060,,570.3341651286551
2061,,532.3465946354124
2062,,534.2778813757851
2063,,521.6489454735228
2064,,466.9065166344555
2065,,372.61582757001946
2066,,315.34775858702596
2067,,260.5605868259848
2068,,219.31463334663664
2069,,196.32277313917848
2070,,211.10029137428617
2071,,244.82058003654126
2072,,281.92617326921993
2073,,364.3102151313097
2074,,517.0969758170299
2075,,573.2697992037102
2076,,579.3434338741756
2077,,512.384100826833
2078,,547.8634202952888
2079,,540.9434594822177
2080,,527.1367271165699
2081,,539.4167534994776
2082,,552.6924576972158
2083,,586.4625302502127
2084,,563.5702378242371
2085,,526.0331842051322
2086,,527.9415666835572
2087,,515.4624047376836
2088,,615.8941722748518
2089,,491.5157714053003
2090,,415.97373314397976
2091,,343.70423464506655
2092,,289.2968929764163
2093,,258.9684391916987
2094,,278.4613934286466
2095,,322.9416663196934
2096,,371.8874784183064
2097,,480.5598774181111
2098,,682.1001690066295
2099,,756.1974739949143
2100,,764.2091766908411
2101,,675.8834379529596
2102,,722.6840400400952
2103,,713.5559525422768
2104,,695.343557342793
2105,,711.5420819192568
2106,,729.0540003802988
2107,,773.5999429655749
2108,,743.4028285693145
2109,,693.887879120718
2110,,696.4052173994929
2111,,679.944014046114
2112,,609.6876725051434
2113,,486.5626598816639
2114,,411.7818751995751
2115,,340.240652183662
2116,,286.3815851516911
2117,,256.3587578039557
2118,,275.65527729378516
2119,,319.68731278320956
2120,,368.13988726861993
2121,,475.7171708253369
2122,,675.22649698239
2123,,748.5771072834249
2124,,756.5080743056344
2125,,669.0724132820965
2126,,715.4013955047299
2127,,706.3652937335239
2128,,688.3364288087203
2129,,704.3717173235694
2130,,721.70716436665
2131,,765.8042077824862
2132,,735.9113962875733
2133,,686.8954197732633
2134,,689.3873902857061
2135,,673.0920700652111
2136,,625.0676479173497
2137,,498.8366848996367
2138,,422.1694808563194
2139,,348.82355963087406
2140,,293.60584428759245
2141,,262.8256613835017
2142,,282.6089546899565
2143,,327.75174188671684
2144,,377.4265805540185
2145,,487.7176076398049
2146,,692.2597541558354
2147,,767.4607062528013
2148,,775.5917397734778
2149,,685.9504275988079
2150,,733.4481042851637
2151,,724.184057896852
2152,,705.7003969973911
2153,,722.1401915473921
2154,,739.9129424122583
2155,,785.1223774247624
2156,,754.4754901521574
2157,,704.2230370817481
2158,,706.7778700185727
2159,,690.071484205599
2160,,608.9978306701584
2161,,486.0121300066726
2162,,411.31595735801193
2163,,339.85568091653033
2164,,286.0575536727615
2165,,256.06869618081134
2166,,275.3433822844432
2167,,319.3255969532574
2168,,367.7233489215002
2169,,475.17891226959534
2170,,674.4625000923185
2171,,747.7301165558702
2172,,755.652109946021
2173,,668.3153795382127
2174,,714.5919420194755
2175,,705.5660643044678
2176,,687.5575984558194
2177,,703.5747435615882
2178,,720.8905761083653
2179,,764.9377251492302
2180,,735.0787364013802
2181,,686.1182198753677
2182,,688.6073708039669
2183,,672.3304882099969
2184,,596.3088115503465
2185,,475.8856288936412
2186,,402.7458183782784
2187,,332.77448125383046
2188,,280.09728651725146
2189,,250.7332739211819
2190,,269.6063545540222
2191,,312.67216010812723
2192,,360.0615012591999
2193,,465.27813101970946
2194,,660.4094655357756
2195,,732.1504851227079
2196,,739.907416634914
2197,,654.3904257831349
2198,,699.7027743435078
2199,,690.86495893206
2200,,673.2317157130564
2201,,688.9151291530354
2202,,705.8701707097695
2203,,748.9995576697127
2204,,719.762707885318
2205,,671.822327883652
2206,,674.2596151074324
2207,,658.321876044103
2208,,481.15178323864217
2209,,383.98429559427336
2210,,324.9689841087547
2211,,268.51026174728264
2212,,226.0058987518446
2213,,202.31255941159924
2214,,217.5409381070079
2215,,252.29002907732763
2216,,290.5277098891562
2217,,375.4252798311608
2218,,532.8735478251249
2219,,590.7601978913322
2220,,597.0191384893328
2221,,528.016883535966
2222,,564.578673149423
2223,,557.4475850910453
2224,,543.2196108354813
2225,,555.8742994762472
2226,,569.555043952751
2227,,604.355437714858
2228,,580.7647039581858
2229,,542.0823989508713
2230,,544.0490059693686
2231,,531.1891061614556
2232,,475.54800655107505
2233,,379.5121886230396
2234,,321.18420416868366
2235,,265.3830332976155
2236,,223.37370111526207
2237,,199.956308341715
2238,,215.0073283812992
2239,,249.3517109982945
2240,,287.1440532874688
2241,,371.0528561920329
2242,,526.6673890437439
2243,,583.8798571335717
2244,,590.0659024277747
2245,,521.8672883236521
2246,,558.003257829133
2247,,550.9552226168853
2248,,536.8929557185879
2249,,549.400260411785
2250,,562.9216708909169
2251,,597.3167587972092
2252,,574.0007766022552
2253,,535.7689884725094
2254,,537.7126912288846
2255,,525.002565378501
2256,,624.5356622302477
2257,,498.41213248926584
2258,,421.8101787518268
2259,,348.52668113833664
2260,,293.35596076325555
2261,,262.60197441053964
2262,,282.3684304531913
2263,,327.47279730177877
2264,,377.10535845996895
2265,,487.3025185090899
2266,,691.6705822762879
2267,,766.8075319723852
2268,,774.9316452925543
2269,,685.3666254923319
2270,,732.8238776194388
2271,,723.5677157218693
2272,,705.0997859885895
2273,,721.5255888763622
2274,,739.2832136199005
2275,,784.4541715612766
2276,,753.8333673941365
2277,,703.6236834317818
2278,,706.1763419886655
2279,,689.4841747297401
2280,,618.3291624253077
2281,,493.4590209375129
2282,,417.6183207836269
2283,,345.0630986572709
2284,,290.44065292198155
2285,,259.9922930079827
2286,,279.5623143024008
2287,,324.21844374682144
2288,,373.3577672890092
2289,,482.4598118888259
2290,,684.7969102130297
2291,,759.1871652176385
2292,,767.2305428636319
2293,,678.5556007828056
2294,,725.5412330427332
2295,,716.3770568722983
2296,,698.0926574147402
2297,,714.3552242399719
2298,,731.936377564547
2299,,776.658436333935
2300,,746.34193506987
2301,,696.631224044634
2302,,699.1585148350417
2303,,682.6322307099418
2304,,633.709137869525
2305,,505.7330459810321
2306,,428.0059264619914
2307,,353.64600612234693
2308,,297.664912072919
2309,,266.45919660098855
2310,,286.5159917130451
2311,,332.28287286711355
2312,,382.64446059373654
2313,,494.4602487282709
2314,,701.8301674219271
2315,,778.070764226318
2316,,786.3142083711949
2317,,695.433615134646
2318,,743.5879418607284
2319,,734.1958210727132
2320,,715.4566256395514
2321,,732.1236985007769
2322,,750.1421556480477
2323,,795.9766060164188
2324,,764.9060289730922
2325,,713.9588413891835
2326,,716.5489946041038
2327,,699.6116448856696
2328,,617.6393205932487
2329,,492.90849106485683
2330,,417.1524029440401
2331,,344.67812739177214
2332,,290.1166214444264
2333,,259.7022313860687
2334,,279.25041929438186
2335,,323.8567279184036
2336,,372.9412289436563
2337,,481.9215533353675
2338,,684.0329133261989
2339,,758.3401744936766
2340,,766.3745785076493
2341,,677.798567042133
2342,,724.7317795609124
2343,,715.5778274466322
2344,,697.3138270651431
2345,,713.5582504813713
2346,,731.1197893097261
2347,,775.7919537043545
2348,,745.5092751872088
2349,,695.854024150035
2350,,698.3784953566112
2351,,681.870648857958
2352,,604.9503014998629
2353,,482.78198997291474
2354,,408.5822639821546
2355,,337.5969277438195
2356,,284.1563543013291
2357,,254.36680913755075
2358,,273.51339157590866
2359,,317.20329108712974
2360,,365.2793812973124
2361,,472.0207721061009
2362,,669.9798787989225
2363,,742.7605430929601
2364,,750.6298852293319
2365,,663.8736133160551
2366,,709.8426119159527
2367,,700.8767221048408
2368,,682.9879443522148
2369,,698.8986361033483
2370,,716.0993839424117
2371,,759.8537862580295
2372,,730.1932467030435
2373,,681.5581321880918
2374,,684.0307396899573
2375,,667.8620367212382
2376,,489.79327316414805
2377,,390.88065665438535
2378,,330.8054296964142
2379,,273.3327082238725
2380,,230.0649665246441
2381,,205.94609461787223
2382,,221.44797511803864
2383,,256.8211600437404
2384,,295.7455899127708
2385,,382.1679208988177
2386,,542.4439610616804
2387,,601.3702558321042
2388,,607.7416070539582
2389,,537.5000710425371
2390,,574.7185106936943
2391,,567.4593482360084
2392,,552.975839447532
2393,,565.8578063988209
2394,,579.7842571569712
2395,,615.2096662730163
2396,,591.19524274693
2397,,551.81820322826
2398,,553.8201305247443
2399,,540.7292668120834
2400,,484.1894964983967
2401,,386.4085497005617
2402,,327.0206497710775
2403,,270.2054797863797
2404,,227.43276889830878
2405,,203.58984355716098
2406,,218.9143654021933
2407,,253.8828419761462
2408,,292.36193332425603
2409,,377.7954972767118
2410,,536.2378023044603
2411,,594.4899151011291
2412,,600.7883710194693
2413,,531.3504758541637
2414,,568.1430953990025
2415,,560.9669857871232
2416,,546.6491843552685
2417,,559.3837673595623
2418,,573.150884120961
2419,,608.1709873827692
2420,,584.4313154173315
2421,,545.5047927744765
2422,,547.4838158089276
2423,,534.5427260532133
2424,,633.1771521577477
2425,,505.3084935509693
2426,,427.6466243408332
2427,,353.3491276160393
2428,,297.4150285369917
2429,,266.2355096176512
